reading_id,asset_id,date,output_kw,efficiency,temperature_c,vibration_mm,uptime_hours,month
WTG-011-20230628,WTG-011,2023-06-28,1828.71,0.7587,23.5,0.083,23.7,2023-06
WTG-011-20230629,WTG-011,2023-06-29,1434.57,0.7646,61.6,0.032,22.4,2023-06
WTG-011-20230630,WTG-011,2023-06-30,1526.7,0.8012,63.6,0.073,20.0,2023-06
WTG-011-20230701,WTG-011,2023-07-01,1958.58,0.8149,78.0,0.047,20.9,2023-07
WTG-011-20230702,WTG-011,2023-07-02,1570.7,0.7813,35.5,0.691,19.0,2023-07
WTG-011-20230703,WTG-011,2023-07-03,1483.74,0.7577,22.1,0.251,23.9,2023-07
WTG-011-20230704,WTG-011,2023-07-04,1528.79,0.7494,47.6,0.154,20.7,2023-07
WTG-011-20230705,WTG-011,2023-07-05,2187.06,0.8057,50.9,1.318,19.6,2023-07
WTG-011-20230706,WTG-011,2023-07-06,1466.21,0.79,56.5,0.235,22.5,2023-07
WTG-011-20230707,WTG-011,2023-07-07,1796.59,0.7296,20.1,0.506,22.5,2023-07
WTG-011-20230708,WTG-011,2023-07-08,1646.62,0.7631,33.4,0.118,21.4,2023-07
WTG-011-20230709,WTG-011,2023-07-09,1822.32,0.7202,38.2,0.509,21.7,2023-07
WTG-011-20230710,WTG-011,2023-07-10,1700.97,0.7344,21.1,0.388,23.9,2023-07
WTG-011-20230711,WTG-011,2023-07-11,2299.21,0.7771,25.8,0.659,18.7,2023-07
WTG-011-20230712,WTG-011,2023-07-12,2135.48,0.7822,56.9,0.45,23.5,2023-07
WTG-011-20230713,WTG-011,2023-07-13,1483.39,0.7165,29.7,0.255,22.3,2023-07
WTG-011-20230714,WTG-011,2023-07-14,1541.89,0.7711,55.6,0.716,20.0,2023-07
WTG-011-20230715,WTG-011,2023-07-15,1414.04,0.7373,76.1,0.205,24.0,2023-07
WTG-011-20230716,WTG-011,2023-07-16,2198.7,0.765,67.4,1.794,21.7,2023-07
WTG-011-20230717,WTG-011,2023-07-17,1821.64,0.7519,43.2,0.316,21.8,2023-07
WTG-011-20230718,WTG-011,2023-07-18,2175.56,0.7673,51.1,0.213,21.8,2023-07
WTG-011-20230719,WTG-011,2023-07-19,1485.15,0.7826,42.7,2.564,18.3,2023-07
WTG-011-20230720,WTG-011,2023-07-20,1955.22,0.7872,62.5,0.28,18.5,2023-07
WTG-011-20230721,WTG-011,2023-07-21,1799.43,0.776,59.9,0.379,18.3,2023-07
WTG-011-20230722,WTG-011,2023-07-22,1455.71,0.755,53.6,0.038,21.3,2023-07
WTG-011-20230723,WTG-011,2023-07-23,2313.4,0.8119,63.5,0.144,23.3,2023-07
WTG-011-20230724,WTG-011,2023-07-24,2313.88,0.8178,75.9,0.746,23.6,2023-07
WTG-011-20230725,WTG-011,2023-07-25,2265.63,0.7996,49.3,0.09,22.0,2023-07
WTG-011-20230726,WTG-011,2023-07-26,1479.7,0.7254,44.0,0.092,19.2,2023-07
WTG-011-20230727,WTG-011,2023-07-27,2331.8,0.7893,65.9,0.193,23.7,2023-07
WTG-011-20230728,WTG-011,2023-07-28,1697.47,0.7403,34.0,0.244,21.2,2023-07
WTG-011-20230729,WTG-011,2023-07-29,2230.67,0.8219,41.5,0.631,21.5,2023-07
WTG-011-20230730,WTG-011,2023-07-30,2105.39,0.756,58.3,0.531,18.5,2023-07
WTG-011-20230731,WTG-011,2023-07-31,1488.97,0.7722,53.8,0.2,20.6,2023-07
WTG-011-20230801,WTG-011,2023-08-01,2336.96,0.7828,55.6,0.088,19.1,2023-08
WTG-011-20230802,WTG-011,2023-08-02,1424.41,0.7656,48.8,0.08,20.6,2023-08
WTG-011-20230803,WTG-011,2023-08-03,1579.43,0.7513,42.1,0.036,21.5,2023-08
WTG-011-20230804,WTG-011,2023-08-04,1515.17,0.8083,44.1,0.267,20.0,2023-08
WTG-011-20230805,WTG-011,2023-08-05,1930.95,0.7004,29.7,0.483,21.0,2023-08
WTG-011-20230806,WTG-011,2023-08-06,2090.35,0.782,53.1,0.324,22.0,2023-08
WTG-011-20230807,WTG-011,2023-08-07,1309.28,0.5374,52.9,3.049,21.2,2023-08
WTG-011-20230808,WTG-011,2023-08-08,1766.42,0.7698,60.2,0.336,20.6,2023-08
WTG-011-20230809,WTG-011,2023-08-09,1894.37,0.7356,27.0,0.049,22.0,2023-08
WTG-011-20230810,WTG-011,2023-08-10,1658.86,0.7162,29.1,0.265,22.7,2023-08
WTG-011-20230811,WTG-011,2023-08-11,2009.0,0.7714,34.5,0.189,19.2,2023-08
WTG-011-20230812,WTG-011,2023-08-12,2013.68,0.781,56.7,0.551,19.4,2023-08
WTG-011-20230813,WTG-011,2023-08-13,2266.37,0.8241,37.2,0.736,20.6,2023-08
WTG-011-20230814,WTG-011,2023-08-14,1729.99,0.7371,76.9,0.099,22.1,2023-08
WTG-011-20230815,WTG-011,2023-08-15,2004.5,0.7265,29.4,0.103,23.9,2023-08
WTG-011-20230816,WTG-011,2023-08-16,1622.83,0.7726,55.5,0.382,23.1,2023-08
WTG-011-20230817,WTG-011,2023-08-17,2022.4,0.7875,22.4,0.036,22.3,2023-08
WTG-011-20230818,WTG-011,2023-08-18,1949.31,0.7811,70.4,0.239,18.3,2023-08
WTG-011-20230819,WTG-011,2023-08-19,1937.47,0.7768,33.8,0.008,22.2,2023-08
WTG-011-20230820,WTG-011,2023-08-20,2184.86,0.7721,48.0,0.378,22.5,2023-08
WTG-011-20230821,WTG-011,2023-08-21,2341.56,0.7861,76.8,0.869,22.2,2023-08
WTG-011-20230822,WTG-011,2023-08-22,1548.76,0.8048,36.3,0.003,18.8,2023-08
WTG-011-20230823,WTG-011,2023-08-23,2033.75,0.735,24.3,0.143,22.9,2023-08
WTG-011-20230824,WTG-011,2023-08-24,2242.46,0.7642,79.9,1.871,20.5,2023-08
WTG-011-20230825,WTG-011,2023-08-25,2202.38,0.7957,52.0,0.79,19.7,2023-08
WTG-011-20230826,WTG-011,2023-08-26,1852.53,0.7479,76.6,0.155,23.6,2023-08
WTG-011-20230827,WTG-011,2023-08-27,2000.14,0.7917,34.6,0.105,23.2,2023-08
WTG-011-20230828,WTG-011,2023-08-28,1642.01,0.7987,56.9,0.297,19.0,2023-08
WTG-011-20230829,WTG-011,2023-08-29,1702.6,0.7213,55.4,0.024,20.4,2023-08
WTG-011-20230830,WTG-011,2023-08-30,1439.93,0.7839,27.5,0.075,19.1,2023-08
WTG-011-20230831,WTG-011,2023-08-31,1476.99,0.7691,37.9,0.8,20.2,2023-08
WTG-011-20230901,WTG-011,2023-09-01,1871.82,0.8192,53.3,0.015,21.8,2023-09
WTG-011-20230902,WTG-011,2023-09-02,1802.7,0.8156,51.8,0.245,22.2,2023-09
WTG-011-20230903,WTG-011,2023-09-03,1538.09,0.8103,58.6,0.581,20.2,2023-09
WTG-011-20230904,WTG-011,2023-09-04,2004.46,0.8331,43.9,1.235,19.4,2023-09
WTG-011-20230905,WTG-011,2023-09-05,1720.14,0.77,71.6,1.397,19.3,2023-09
WTG-011-20230906,WTG-011,2023-09-06,1944.54,0.7726,20.4,0.017,18.9,2023-09
WTG-011-20230907,WTG-011,2023-09-07,2189.22,0.8045,33.4,1.739,21.8,2023-09
WTG-011-20230908,WTG-011,2023-09-08,1969.18,0.757,71.9,1.567,18.8,2023-09
WTG-011-20230909,WTG-011,2023-09-09,2238.57,0.8099,72.0,0.438,20.2,2023-09
WTG-011-20230910,WTG-011,2023-09-10,1791.37,0.7509,33.0,0.331,23.7,2023-09
WTG-011-20230911,WTG-011,2023-09-11,2411.58,0.8231,68.4,0.219,22.9,2023-09
WTG-011-20230912,WTG-011,2023-09-12,1506.71,0.7623,77.9,0.31,23.1,2023-09
WTG-011-20230913,WTG-011,2023-09-13,2112.95,0.8149,21.4,0.144,20.6,2023-09
WTG-011-20230914,WTG-011,2023-09-14,1708.84,0.7638,69.0,0.052,22.1,2023-09
WTG-011-20230915,WTG-011,2023-09-15,2234.69,0.8113,44.1,0.547,23.6,2023-09
WTG-011-20230916,WTG-011,2023-09-16,1962.05,0.8198,22.5,0.107,20.5,2023-09
WTG-011-20230917,WTG-011,2023-09-17,1991.6,0.8384,55.2,1.035,19.9,2023-09
WTG-011-20230918,WTG-011,2023-09-18,1840.36,0.8261,78.8,2.044,19.3,2023-09
WTG-011-20230919,WTG-011,2023-09-19,1737.6,0.8177,43.9,0.291,21.7,2023-09
WTG-011-20230920,WTG-011,2023-09-20,1525.73,0.7979,22.5,0.351,18.4,2023-09
WTG-011-20230921,WTG-011,2023-09-21,2385.09,0.8293,34.5,0.612,19.8,2023-09
WTG-011-20230922,WTG-011,2023-09-22,1861.68,0.8125,57.0,1.151,22.7,2023-09
WTG-011-20230923,WTG-011,2023-09-23,2129.62,0.7946,50.1,0.685,21.0,2023-09
WTG-011-20230924,WTG-011,2023-09-24,1985.18,0.8198,72.7,1.126,20.7,2023-09
WTG-011-20230925,WTG-011,2023-09-25,1897.67,0.7847,51.2,1.502,21.9,2023-09
WTG-011-20230926,WTG-011,2023-09-26,2119.05,0.8253,55.1,0.098,18.2,2023-09
WTG-011-20230927,WTG-011,2023-09-27,1773.01,0.7665,23.7,0.844,20.1,2023-09
WTG-011-20230928,WTG-011,2023-09-28,2400.63,0.8208,20.6,0.266,23.6,2023-09
WTG-011-20230929,WTG-011,2023-09-29,1534.69,0.8028,38.2,0.345,19.1,2023-09
WTG-011-20230930,WTG-011,2023-09-30,1604.21,0.8629,29.7,0.161,21.6,2023-09
WTG-011-20231001,WTG-011,2023-10-01,2317.27,0.8238,63.0,0.053,21.7,2023-10
WTG-011-20231002,WTG-011,2023-10-02,1646.39,0.82,57.0,0.415,19.1,2023-10
WTG-011-20231003,WTG-011,2023-10-03,1883.19,0.8166,25.8,0.064,21.5,2023-10
WTG-011-20231004,WTG-011,2023-10-04,1948.56,0.8352,46.2,0.347,22.2,2023-10
WTG-011-20231005,WTG-011,2023-10-05,2400.59,0.8463,21.8,0.29,21.1,2023-10
WTG-011-20231006,WTG-011,2023-10-06,1887.32,0.7925,61.2,0.743,22.4,2023-10
WTG-011-20231007,WTG-011,2023-10-07,2584.16,0.8616,70.9,0.151,19.2,2023-10
WTG-011-20231008,WTG-011,2023-10-08,2262.35,0.8275,71.1,0.159,21.6,2023-10
WTG-011-20231009,WTG-011,2023-10-09,1520.18,0.7873,61.1,0.077,22.0,2023-10
WTG-011-20231010,WTG-011,2023-10-10,2409.97,0.8795,80.0,0.952,22.5,2023-10
WTG-011-20231011,WTG-011,2023-10-11,1993.24,0.8643,63.8,0.644,21.8,2023-10
WTG-011-20231012,WTG-011,2023-10-12,2083.93,0.8434,35.9,0.243,18.1,2023-10
WTG-011-20231013,WTG-011,2023-10-13,2479.78,0.895,52.6,0.005,20.8,2023-10
WTG-011-20231014,WTG-011,2023-10-14,2478.0,0.8491,22.5,0.575,23.1,2023-10
WTG-011-20231015,WTG-011,2023-10-15,1613.96,0.8017,51.9,0.022,21.0,2023-10
WTG-011-20231016,WTG-011,2023-10-16,2552.46,0.8606,59.3,0.17,19.4,2023-10
WTG-011-20231017,WTG-011,2023-10-17,2251.06,0.8313,61.4,0.471,18.2,2023-10
WTG-011-20231018,WTG-011,2023-10-18,2215.29,0.8845,38.2,0.24,19.1,2023-10
WTG-011-20231019,WTG-011,2023-10-19,2395.38,0.9042,32.0,0.086,18.5,2023-10
WTG-011-20231020,WTG-011,2023-10-20,1846.26,0.8641,44.8,0.626,23.2,2023-10
WTG-011-20231021,WTG-011,2023-10-21,2302.64,0.8776,41.2,1.969,19.8,2023-10
WTG-011-20231022,WTG-011,2023-10-22,1618.58,0.8733,61.9,0.659,20.8,2023-10
WTG-011-20231023,WTG-011,2023-10-23,2123.69,0.8683,57.8,0.454,22.0,2023-10
WTG-011-20231024,WTG-011,2023-10-24,2004.65,0.8584,66.5,0.229,19.0,2023-10
WTG-011-20231025,WTG-011,2023-10-25,1759.18,0.8549,63.9,0.318,22.3,2023-10
WTG-011-20231026,WTG-011,2023-10-26,2369.89,0.9102,71.8,0.355,23.6,2023-10
WTG-011-20231027,WTG-011,2023-10-27,2626.95,0.8785,57.4,0.755,21.3,2023-10
WTG-011-20231028,WTG-011,2023-10-28,1611.99,0.8633,55.5,0.233,20.3,2023-10
WTG-011-20231029,WTG-011,2023-10-29,2401.4,0.8502,55.9,0.159,20.9,2023-10
WTG-011-20231030,WTG-011,2023-10-30,2057.1,0.839,38.1,0.541,19.9,2023-10
WTG-011-20231031,WTG-011,2023-10-31,1603.75,0.8609,79.6,0.354,18.1,2023-10
WTG-011-20231101,WTG-011,2023-11-01,2451.99,0.9284,28.4,0.536,22.6,2023-11
WTG-011-20231102,WTG-011,2023-11-02,2589.83,0.902,36.6,0.139,23.2,2023-11
WTG-011-20231103,WTG-011,2023-11-03,1675.45,0.9288,36.9,1.227,23.4,2023-11
WTG-011-20231104,WTG-011,2023-11-04,2196.4,0.8914,39.9,0.14,22.9,2023-11
WTG-011-20231105,WTG-011,2023-11-05,1740.32,0.9043,51.2,0.431,22.5,2023-11
WTG-011-20231106,WTG-011,2023-11-06,1890.06,0.8783,54.2,2.041,19.3,2023-11
WTG-011-20231107,WTG-011,2023-11-07,2680.94,0.9004,26.3,0.413,18.0,2023-11
WTG-011-20231108,WTG-011,2023-11-08,1849.0,0.9079,27.8,0.206,22.6,2023-11
WTG-011-20231109,WTG-011,2023-11-09,1946.38,0.6571,75.5,3.636,21.9,2023-11
WTG-011-20231110,WTG-011,2023-11-10,2277.67,0.906,27.9,0.256,21.4,2023-11
WTG-011-20231111,WTG-011,2023-11-11,2450.99,0.8887,63.6,0.043,18.8,2023-11
WTG-011-20231112,WTG-011,2023-11-12,2521.19,0.9259,79.8,0.147,20.9,2023-11
WTG-011-20231113,WTG-011,2023-11-13,1839.71,0.9421,24.3,0.591,21.0,2023-11
WTG-011-20231114,WTG-011,2023-11-14,2528.75,0.8857,64.4,0.31,23.9,2023-11
WTG-011-20231115,WTG-011,2023-11-15,1641.42,0.8982,53.0,0.185,21.0,2023-11
WTG-011-20231116,WTG-011,2023-11-16,1935.31,0.9268,53.4,0.705,19.6,2023-11
WTG-011-20231117,WTG-011,2023-11-17,2373.53,0.889,72.3,0.093,18.4,2023-11
WTG-011-20231118,WTG-011,2023-11-18,1819.31,0.9127,52.0,1.769,20.1,2023-11
WTG-011-20231119,WTG-011,2023-11-19,2429.68,0.9341,78.5,0.466,22.3,2023-11
WTG-011-20231120,WTG-011,2023-11-20,2249.99,0.8812,47.2,1.085,20.3,2023-11
WTG-011-20231121,WTG-011,2023-11-21,2044.96,0.9083,38.2,0.146,18.3,2023-11
WTG-011-20231122,WTG-011,2023-11-22,1811.26,0.9649,73.2,0.067,18.4,2023-11
WTG-011-20231123,WTG-011,2023-11-23,2361.77,0.9487,37.2,0.544,21.0,2023-11
WTG-011-20231124,WTG-011,2023-11-24,2791.8,1.0,63.7,0.25,23.1,2023-11
WTG-011-20231125,WTG-011,2023-11-25,2759.12,0.9518,31.4,0.025,20.0,2023-11
WTG-011-20231126,WTG-011,2023-11-26,2839.08,0.9763,58.2,1.517,18.6,2023-11
WTG-011-20231127,WTG-011,2023-11-27,2302.76,0.9582,23.1,0.125,19.5,2023-11
WTG-011-20231128,WTG-011,2023-11-28,1735.89,0.9371,74.3,0.362,22.0,2023-11
WTG-011-20231129,WTG-011,2023-11-29,2813.38,0.986,68.7,0.039,19.2,2023-11
WTG-011-20231130,WTG-011,2023-11-30,2253.2,0.9661,37.4,0.271,20.7,2023-11
WTG-011-20231201,WTG-011,2023-12-01,2482.32,0.9709,76.5,0.794,21.3,2023-12
WTG-011-20231202,WTG-011,2023-12-02,2132.04,0.9107,61.6,0.91,23.8,2023-12
WTG-011-20231203,WTG-011,2023-12-03,1384.85,0.7341,49.4,3.028,20.4,2023-12
WTG-011-20231204,WTG-011,2023-12-04,2564.82,1.0,52.1,0.453,20.8,2023-12
WTG-011-20231205,WTG-011,2023-12-05,1835.24,0.9735,45.8,0.677,19.6,2023-12
WTG-011-20231206,WTG-011,2023-12-06,1947.52,0.9125,43.3,1.185,23.1,2023-12
WTG-011-20231207,WTG-011,2023-12-07,2724.74,0.9252,32.2,0.826,20.2,2023-12
WTG-011-20231208,WTG-011,2023-12-08,2192.7,0.9781,41.1,0.507,23.8,2023-12
WTG-011-20231209,WTG-011,2023-12-09,2799.51,0.9886,49.2,0.484,21.2,2023-12
WTG-011-20231210,WTG-011,2023-12-10,2868.06,1.0,41.3,0.117,20.7,2023-12
WTG-011-20231211,WTG-011,2023-12-11,2490.82,0.9803,71.3,0.091,23.4,2023-12
WTG-011-20231212,WTG-011,2023-12-12,1724.6,0.9382,58.0,1.512,18.5,2023-12
WTG-011-20231213,WTG-011,2023-12-13,1938.12,0.7579,68.5,3.213,21.8,2023-12
WTG-011-20231214,WTG-011,2023-12-14,2677.75,0.9904,20.3,0.183,21.0,2023-12
WTG-011-20231215,WTG-011,2023-12-15,2753.96,0.9426,72.4,0.37,23.3,2023-12
WTG-011-20231216,WTG-011,2023-12-16,2200.24,0.9603,37.0,0.052,20.9,2023-12
WTG-011-20231217,WTG-011,2023-12-17,1922.21,0.9932,28.6,0.312,23.7,2023-12
WTG-011-20231218,WTG-011,2023-12-18,2852.98,1.0,27.2,0.48,21.6,2023-12
WTG-011-20231219,WTG-011,2023-12-19,1938.03,0.9766,22.2,0.382,21.2,2023-12
WTG-011-20231220,WTG-011,2023-12-20,2869.04,0.9763,52.3,1.33,22.4,2023-12
WTG-011-20231221,WTG-011,2023-12-21,2296.92,1.0,60.8,0.257,18.7,2023-12
WTG-011-20231222,WTG-011,2023-12-22,2771.47,0.9937,63.7,0.13,23.7,2023-12
WTG-011-20231223,WTG-011,2023-12-23,2987.63,1.0,68.5,0.316,22.3,2023-12
WTG-011-20231224,WTG-011,2023-12-24,2267.39,0.9614,67.1,0.33,20.3,2023-12
WTG-011-20231225,WTG-011,2023-12-25,2228.08,1.0,54.3,1.203,23.9,2023-12
WTG-011-20231226,WTG-011,2023-12-26,2031.4,1.0,60.6,0.268,18.1,2023-12
WTG-011-20231227,WTG-011,2023-12-27,2393.62,1.0,48.4,0.433,19.3,2023-12
WTG-011-20231228,WTG-011,2023-12-28,1794.5,0.9897,48.5,0.205,22.0,2023-12
WTG-011-20231229,WTG-011,2023-12-29,1509.85,0.718,78.0,3.038,18.6,2023-12
WTG-011-20231230,WTG-011,2023-12-30,2706.92,1.0,39.3,0.336,23.7,2023-12
WTG-011-20231231,WTG-011,2023-12-31,2512.73,1.0,78.5,0.325,22.6,2023-12
WTG-012-20230101,WTG-012,2023-01-01,1836.5,1.0,35.7,0.065,20.6,2023-01
WTG-012-20230102,WTG-012,2023-01-02,1699.33,1.0,28.0,0.247,22.2,2023-01
WTG-012-20230103,WTG-012,2023-01-03,1334.41,1.0,44.6,0.05,19.5,2023-01
WTG-012-20230104,WTG-012,2023-01-04,1382.05,1.0,66.7,1.644,19.9,2023-01
WTG-012-20230105,WTG-012,2023-01-05,1362.21,0.9685,75.7,0.559,22.8,2023-01
WTG-012-20230106,WTG-012,2023-01-06,1434.4,1.0,35.7,0.434,22.2,2023-01
WTG-012-20230107,WTG-012,2023-01-07,1653.92,1.0,30.2,0.076,21.7,2023-01
WTG-012-20230108,WTG-012,2023-01-08,1718.67,1.0,48.2,1.655,20.1,2023-01
WTG-012-20230109,WTG-012,2023-01-09,1382.28,0.9832,50.5,0.402,20.0,2023-01
WTG-012-20230110,WTG-012,2023-01-10,1009.63,0.7356,82.0,3.737,19.7,2023-01
WTG-012-20230111,WTG-012,2023-01-11,1229.89,1.0,34.2,0.755,21.6,2023-01
WTG-012-20230112,WTG-012,2023-01-12,1367.27,1.0,40.0,0.546,21.4,2023-01
WTG-012-20230113,WTG-012,2023-01-13,1919.79,1.0,33.2,0.676,19.0,2023-01
WTG-012-20230114,WTG-012,2023-01-14,1779.44,1.0,69.2,0.073,22.2,2023-01
WTG-012-20230115,WTG-012,2023-01-15,1661.1,1.0,31.2,0.068,19.6,2023-01
WTG-012-20230116,WTG-012,2023-01-16,1378.72,1.0,46.4,0.321,21.4,2023-01
WTG-012-20230117,WTG-012,2023-01-17,1237.78,1.0,24.8,0.031,20.5,2023-01
WTG-012-20230118,WTG-012,2023-01-18,1696.14,0.958,56.4,1.368,20.5,2023-01
WTG-012-20230119,WTG-012,2023-01-19,1504.07,1.0,70.3,0.15,19.7,2023-01
WTG-012-20230120,WTG-012,2023-01-20,1444.21,1.0,60.7,1.101,22.0,2023-01
WTG-012-20230121,WTG-012,2023-01-21,1634.85,1.0,24.1,0.053,21.3,2023-01
WTG-012-20230122,WTG-012,2023-01-22,1733.2,1.0,43.1,0.811,22.4,2023-01
WTG-012-20230123,WTG-012,2023-01-23,1988.15,1.0,37.7,0.517,23.1,2023-01
WTG-012-20230124,WTG-012,2023-01-24,1672.39,1.0,23.3,2.126,22.8,2023-01
WTG-012-20230125,WTG-012,2023-01-25,1755.44,1.0,31.2,0.016,23.2,2023-01
WTG-012-20230126,WTG-012,2023-01-26,1536.72,1.0,59.1,0.331,22.2,2023-01
WTG-012-20230127,WTG-012,2023-01-27,1356.45,1.0,39.8,0.287,23.8,2023-01
WTG-012-20230128,WTG-012,2023-01-28,1535.36,1.0,77.1,1.124,21.1,2023-01
WTG-012-20230129,WTG-012,2023-01-29,1246.42,1.0,61.7,0.614,20.2,2023-01
WTG-012-20230130,WTG-012,2023-01-30,1531.25,1.0,69.0,0.245,21.6,2023-01
WTG-012-20230131,WTG-012,2023-01-31,1533.22,1.0,75.7,0.418,23.4,2023-01
WTG-012-20230201,WTG-012,2023-02-01,1220.44,1.0,48.6,0.292,22.5,2023-02
WTG-012-20230202,WTG-012,2023-02-02,1374.02,1.0,35.4,0.181,21.6,2023-02
WTG-012-20230203,WTG-012,2023-02-03,1473.85,0.9847,78.3,0.133,22.9,2023-02
WTG-012-20230204,WTG-012,2023-02-04,1204.46,1.0,79.6,0.706,22.1,2023-02
WTG-012-20230205,WTG-012,2023-02-05,1228.39,1.0,70.2,1.134,19.0,2023-02
WTG-012-20230206,WTG-012,2023-02-06,1761.23,0.9823,30.7,0.274,20.5,2023-02
WTG-012-20230207,WTG-012,2023-02-07,1650.38,1.0,65.7,0.771,18.9,2023-02
WTG-012-20230208,WTG-012,2023-02-08,1886.05,1.0,39.1,0.277,22.8,2023-02
WTG-012-20230209,WTG-012,2023-02-09,1754.27,1.0,32.8,1.365,21.1,2023-02
WTG-012-20230210,WTG-012,2023-02-10,1547.43,1.0,61.6,0.301,18.8,2023-02
WTG-012-20230211,WTG-012,2023-02-11,1623.49,1.0,58.8,0.161,22.8,2023-02
WTG-012-20230212,WTG-012,2023-02-12,1720.27,1.0,45.2,1.634,19.6,2023-02
WTG-012-20230213,WTG-012,2023-02-13,1226.98,0.9909,22.8,0.833,20.6,2023-02
WTG-012-20230214,WTG-012,2023-02-14,1686.02,1.0,62.1,0.112,19.1,2023-02
WTG-012-20230215,WTG-012,2023-02-15,1841.15,1.0,51.5,0.138,19.2,2023-02
WTG-012-20230216,WTG-012,2023-02-16,1887.92,1.0,23.7,0.123,23.4,2023-02
WTG-012-20230217,WTG-012,2023-02-17,1684.69,1.0,43.0,0.054,21.5,2023-02
WTG-012-20230218,WTG-012,2023-02-18,1744.22,1.0,58.2,0.347,21.1,2023-02
WTG-012-20230219,WTG-012,2023-02-19,1669.56,1.0,29.4,0.118,19.6,2023-02
WTG-012-20230220,WTG-012,2023-02-20,1807.52,1.0,53.2,0.145,18.7,2023-02
WTG-012-20230221,WTG-012,2023-02-21,1459.17,1.0,64.3,0.476,22.7,2023-02
WTG-012-20230222,WTG-012,2023-02-22,1454.87,1.0,39.2,0.2,21.0,2023-02
WTG-012-20230223,WTG-012,2023-02-23,1788.24,1.0,56.2,0.53,19.3,2023-02
WTG-012-20230224,WTG-012,2023-02-24,1195.8,0.9826,26.5,0.154,18.4,2023-02
WTG-012-20230225,WTG-012,2023-02-25,1922.17,1.0,26.8,0.189,18.5,2023-02
WTG-012-20230226,WTG-012,2023-02-26,1929.27,1.0,66.9,0.642,21.2,2023-02
WTG-012-20230227,WTG-012,2023-02-27,1870.07,1.0,36.8,0.028,18.8,2023-02
WTG-012-20230228,WTG-012,2023-02-28,1685.67,1.0,35.6,0.649,22.6,2023-02
WTG-012-20230301,WTG-012,2023-03-01,1802.48,1.0,35.5,0.186,20.9,2023-03
WTG-012-20230302,WTG-012,2023-03-02,1152.06,0.8012,68.4,3.057,18.8,2023-03
WTG-012-20230303,WTG-012,2023-03-03,1637.05,1.0,48.5,0.242,19.2,2023-03
WTG-012-20230304,WTG-012,2023-03-04,1833.52,1.0,47.9,0.781,22.2,2023-03
WTG-012-20230305,WTG-012,2023-03-05,1539.1,1.0,52.6,2.011,22.9,2023-03
WTG-012-20230306,WTG-012,2023-03-06,1200.63,0.9811,28.4,0.044,19.6,2023-03
WTG-012-20230307,WTG-012,2023-03-07,1922.55,1.0,76.4,0.089,23.1,2023-03
WTG-012-20230308,WTG-012,2023-03-08,1555.95,0.9957,67.1,0.049,23.3,2023-03
WTG-012-20230309,WTG-012,2023-03-09,1614.4,1.0,25.6,0.091,19.9,2023-03
WTG-012-20230310,WTG-012,2023-03-10,1852.27,1.0,37.8,1.862,22.2,2023-03
WTG-012-20230311,WTG-012,2023-03-11,1594.01,1.0,52.1,0.016,22.1,2023-03
WTG-012-20230312,WTG-012,2023-03-12,1788.07,0.9756,68.9,0.131,18.3,2023-03
WTG-012-20230313,WTG-012,2023-03-13,1378.05,0.9637,39.7,0.276,21.9,2023-03
WTG-012-20230314,WTG-012,2023-03-14,1240.78,1.0,42.4,0.968,21.0,2023-03
WTG-012-20230315,WTG-012,2023-03-15,1354.65,1.0,61.7,0.384,21.6,2023-03
WTG-012-20230316,WTG-012,2023-03-16,1780.72,1.0,22.6,0.811,21.2,2023-03
WTG-012-20230317,WTG-012,2023-03-17,1319.61,1.0,45.0,0.204,20.1,2023-03
WTG-012-20230318,WTG-012,2023-03-18,1242.95,0.936,29.7,0.234,23.4,2023-03
WTG-012-20230319,WTG-012,2023-03-19,1814.53,0.9916,23.0,0.109,19.3,2023-03
WTG-012-20230320,WTG-012,2023-03-20,1591.88,0.9609,28.3,0.159,19.0,2023-03
WTG-012-20230321,WTG-012,2023-03-21,1704.97,1.0,39.9,0.403,19.5,2023-03
WTG-012-20230322,WTG-012,2023-03-22,1701.19,0.988,29.0,0.48,23.1,2023-03
WTG-012-20230323,WTG-012,2023-03-23,1629.75,0.9892,25.8,0.802,23.8,2023-03
WTG-012-20230324,WTG-012,2023-03-24,1868.65,0.9752,53.4,1.374,19.1,2023-03
WTG-012-20230325,WTG-012,2023-03-25,1352.37,1.0,69.0,0.462,20.2,2023-03
WTG-012-20230326,WTG-012,2023-03-26,1861.23,1.0,40.3,0.047,23.5,2023-03
WTG-012-20230327,WTG-012,2023-03-27,1804.69,0.941,33.1,0.506,23.3,2023-03
WTG-012-20230328,WTG-012,2023-03-28,1772.16,0.9512,44.6,0.536,20.2,2023-03
WTG-012-20230329,WTG-012,2023-03-29,1865.29,0.9525,21.0,0.869,19.0,2023-03
WTG-012-20230330,WTG-012,2023-03-30,1857.99,1.0,32.4,1.004,21.0,2023-03
WTG-012-20230331,WTG-012,2023-03-31,1477.83,1.0,64.0,0.185,19.2,2023-03
WTG-012-20230401,WTG-012,2023-04-01,1739.26,0.943,49.9,0.374,22.2,2023-04
WTG-012-20230402,WTG-012,2023-04-02,1181.96,0.8967,55.6,1.085,22.1,2023-04
WTG-012-20230403,WTG-012,2023-04-03,1444.59,0.9833,36.3,0.953,20.4,2023-04
WTG-012-20230404,WTG-012,2023-04-04,1556.17,0.9494,36.1,0.341,22.2,2023-04
